[2026-03-19T16:36:34.508Z] GET http://localhost:3000/ → 200 (80ms, 53122B)
[2026-03-19T16:49:16.574Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fblue-mango-cup.png&w=256&q=75 → 200 (7ms, 5968B)
[2026-03-19T16:49:19.574Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Ffrozenhotchoclate.PNG&w=256&q=75 → 200 (7ms, 6774B)
[2026-03-19T16:49:22.576Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fpinacolada.PNG&w=256&q=75 → 200 (6ms, 5608B)
[2026-03-19T16:49:25.573Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fdreamsicle.PNG&w=256&q=75 → 200 (6ms, 5576B)
[2026-03-19T16:49:28.572Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fpineapple-habanero.png&w=256&q=75 → 200 (6ms, 5174B)
[2026-03-19T16:49:31.575Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fstrawberry-kiwi-fizz.png&w=256&q=75 → 200 (6ms, 5350B)
[2026-03-19T16:49:34.572Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fbajablast.PNG&w=256&q=75 → 200 (6ms, 6368B)
[2026-03-19T16:49:37.574Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fpinkstarburst.PNG&w=256&q=75 → 200 (7ms, 4786B)
[2026-03-19T16:49:40.577Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fkiwicoconut.PNG&w=256&q=75 → 200 (7ms, 4050B)
[2026-03-19T16:49:43.577Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fblueberrylemonade.PNG&w=256&q=75 → 200 (6ms, 5616B)
[2026-03-19T16:49:46.575Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Flavenderlemonade.PNG&w=256&q=75 → 200 (6ms, 5286B)
[2026-03-19T16:49:49.575Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fspicywatermelonlimeade.PNG&w=256&q=75 → 200 (7ms, 4754B)
[2026-03-19T16:49:52.575Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fmojito.PNG&w=256&q=75 → 200 (4ms, 5562B)
[2026-03-19T16:49:55.575Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fcucumbermint.PNG&w=256&q=75 → 200 (6ms, 4866B)
[2026-03-19T16:49:58.577Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fpaloma.PNG&w=256&q=75 → 200 (4ms, 6278B)
[2026-03-19T16:50:01.576Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Faperolspritz.PNG&w=256&q=75 → 200 (5ms, 6838B)
[2026-03-19T16:50:04.576Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Forangefanta.PNG&w=256&q=75 → 200 (6ms, 5932B)
[2026-03-19T16:50:07.575Z] GET http://localhost:3000/_next/image?url=%2Fimages%2FPeach%20Bellini.jpeg&w=256&q=75 → 200 (6ms, 4914B)
[2026-03-19T16:50:10.576Z] GET http://localhost:3000/_next/image?url=%2Fimages%2FShirley%20Temple.PNG&w=256&q=75 → 200 (5ms, 5066B)
[2026-03-19T16:50:13.577Z] GET http://localhost:3000/_next/image?url=%2Fimages%2FPeach%20Sweet%20Tea.PNG&w=256&q=75 → 200 (8ms, 4684B)
[2026-03-19T16:50:16.573Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fpistachio-caramel-cup.png&w=256&q=75 → 200 (6ms, 7246B)
[2026-03-19T16:50:19.575Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fchocolate-pretzel-cup.png&w=256&q=75 → 200 (7ms, 6178B)
[2026-03-19T16:50:22.573Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fclassiccoffee.PNG&w=256&q=75 → 200 (7ms, 5656B)
[2026-03-19T16:50:25.575Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fexpressomartini.PNG&w=256&q=75 → 200 (6ms, 5494B)
[2026-03-19T16:50:28.571Z] GET http://localhost:3000/_next/image?url=%2Fimages%2FHazelnutLatte.PNG&w=256&q=75 → 200 (4ms, 5430B)
[2026-03-19T16:50:31.572Z] GET http://localhost:3000/_next/image?url=%2Fimages%2FBirthday%20Cake.PNG&w=256&q=75 → 200 (6ms, 4986B)
[2026-03-19T16:50:34.577Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fpink-strawberry-slush.png&w=256&q=75 → 200 (3ms, 6098B)
[2026-03-19T16:50:37.576Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fyellow-mango-slush.png&w=256&q=75 → 200 (4ms, 4480B)
[2026-03-19T16:50:40.576Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fblue-mango-cup.png&w=256&q=75 → 200 (4ms, 5968B)
[2026-03-19T16:50:43.575Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Ffrozenhotchoclate.PNG&w=256&q=75 → 200 (6ms, 6774B)
[2026-03-19T16:50:46.574Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fpinacolada.PNG&w=256&q=75 → 200 (6ms, 5608B)
[2026-03-19T16:50:49.574Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fdreamsicle.PNG&w=256&q=75 → 200 (3ms, 5576B)
[2026-03-19T16:50:52.576Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fpineapple-habanero.png&w=256&q=75 → 200 (2ms, 5174B)
[2026-03-19T16:50:55.574Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fstrawberry-kiwi-fizz.png&w=256&q=75 → 200 (6ms, 5350B)
[2026-03-19T16:50:58.576Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fbajablast.PNG&w=256&q=75 → 200 (7ms, 6368B)
[2026-03-19T16:51:01.573Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fpinkstarburst.PNG&w=256&q=75 → 200 (4ms, 4786B)
[2026-03-19T16:51:04.576Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fkiwicoconut.PNG&w=256&q=75 → 200 (6ms, 4050B)
[2026-03-19T16:51:07.574Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fblueberrylemonade.PNG&w=256&q=75 → 200 (6ms, 5616B)
[2026-03-19T16:51:10.573Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Flavenderlemonade.PNG&w=256&q=75 → 200 (5ms, 5286B)
[2026-03-19T16:51:13.574Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fspicywatermelonlimeade.PNG&w=256&q=75 → 200 (7ms, 4754B)
[2026-03-19T16:51:16.575Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fmojito.PNG&w=256&q=75 → 200 (5ms, 5562B)
[2026-03-19T16:51:19.575Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fcucumbermint.PNG&w=256&q=75 → 200 (6ms, 4866B)
[2026-03-19T16:51:22.576Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fpaloma.PNG&w=256&q=75 → 200 (7ms, 6278B)
[2026-03-19T16:51:25.576Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Faperolspritz.PNG&w=256&q=75 → 200 (6ms, 6838B)
[2026-03-19T16:51:28.574Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Forangefanta.PNG&w=256&q=75 → 200 (6ms, 5932B)
[2026-03-19T16:51:31.575Z] GET http://localhost:3000/_next/image?url=%2Fimages%2FPeach%20Bellini.jpeg&w=256&q=75 → 200 (6ms, 4914B)
[2026-03-19T16:51:34.571Z] GET http://localhost:3000/_next/image?url=%2Fimages%2FShirley%20Temple.PNG&w=256&q=75 → 200 (3ms, 5066B)
[2026-03-19T16:51:34.610Z] GET http://localhost:3000/_next/static/chunks/Documents_snacksandsipsweb_src_app_globals_3dde203c.css → 200 (1ms, 47202B)
[2026-03-19T16:51:34.618Z] GET http://localhost:3000/_next/image?url=%2Fimages%2FBirthday%20Cake.PNG&w=256&q=75 → 200 (6ms, 4986B)
[2026-03-19T16:51:34.619Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fpink-strawberry-slush.png&w=256&q=75 → 200 (9ms, 6098B)
[2026-03-19T16:51:34.621Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fyellow-mango-slush.png&w=256&q=75 → 200 (11ms, 4480B)
[2026-03-19T16:51:34.621Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fblue-mango-cup.png&w=256&q=75 → 200 (12ms, 5968B)
[2026-03-19T16:51:34.621Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Ffrozenhotchoclate.PNG&w=256&q=75 → 200 (14ms, 6774B)
[2026-03-19T16:51:34.621Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fpinacolada.PNG&w=256&q=75 → 200 (17ms, 5608B)
[2026-03-19T16:51:34.621Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fdreamsicle.PNG&w=256&q=75 → 200 (15ms, 5576B)
[2026-03-19T16:51:34.621Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fpineapple-habanero.png&w=256&q=75 → 200 (18ms, 5174B)
[2026-03-19T16:51:34.621Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fstrawberry-kiwi-fizz.png&w=256&q=75 → 200 (22ms, 5350B)
[2026-03-19T16:51:34.622Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fbajablast.PNG&w=256&q=75 → 200 (22ms, 6368B)
[2026-03-19T16:51:34.622Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fpinkstarburst.PNG&w=256&q=75 → 200 (23ms, 4786B)
[2026-03-19T16:51:34.622Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fkiwicoconut.PNG&w=256&q=75 → 200 (23ms, 4050B)
[2026-03-19T16:51:34.622Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fblueberrylemonade.PNG&w=256&q=75 → 200 (24ms, 5616B)
[2026-03-19T16:51:34.622Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Flavenderlemonade.PNG&w=256&q=75 → 200 (24ms, 5286B)
[2026-03-19T16:51:34.622Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fspicywatermelonlimeade.PNG&w=256&q=75 → 200 (25ms, 4754B)
[2026-03-19T16:51:34.622Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fmojito.PNG&w=256&q=75 → 200 (25ms, 5562B)
[2026-03-19T16:52:02.247Z] GET http://localhost:3000/_next/static/chunks/Documents_snacksandsipsweb_src_app_globals_3dde203c.css → 200 (2ms, 44718B)
[2026-03-19T16:52:09.266Z] GET http://localhost:3000/ → 200 (102ms, 83039B)
[2026-03-19T16:52:09.371Z] GET http://localhost:3000/_next/static/chunks/Documents_snacksandsipsweb_src_app_globals_3dde203c.css → 200 (3ms, 44718B)
[2026-03-19T16:52:09.371Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_6439aca5._.js → 200 (3ms, 671B)
[2026-03-19T16:52:09.371Z] GET http://localhost:3000/_next/static/chunks/3b8a9_next_dist_compiled_react-dom_09771519._.js → 200 (41ms, 1048468B)
[2026-03-19T16:52:09.371Z] GET http://localhost:3000/_next/static/chunks/3b8a9_next_dist_compiled_react-server-dom-turbopack_d02bf5d5._.js → 200 (15ms, 171348B)
[2026-03-19T16:52:09.371Z] GET http://localhost:3000/_next/static/chunks/3b8a9_next_dist_compiled_next-devtools_index_cb57f504.js → 200 (41ms, 816073B)
[2026-03-19T16:52:09.371Z] GET http://localhost:3000/_next/static/chunks/3b8a9_next_dist_compiled_bd962a6d._.js → 200 (15ms, 145631B)
[2026-03-19T16:52:09.371Z] GET http://localhost:3000/_next/static/chunks/3b8a9_next_dist_client_a31fcd97._.js → 200 (30ms, 634911B)
[2026-03-19T16:52:09.371Z] GET http://localhost:3000/_next/static/chunks/3b8a9_next_dist_52ea5e9f._.js → 200 (20ms, 213608B)
[2026-03-19T16:52:09.371Z] GET http://localhost:3000/_next/static/chunks/3b8a9_%40swc_helpers_cjs_c61ebb71._.js → 200 (15ms, 2026B)
[2026-03-19T16:52:09.371Z] GET http://localhost:3000/_next/static/chunks/Documents_snacksandsipsweb_a0ff3932._.js → 200 (18ms, 734B)
[2026-03-19T16:52:09.371Z] GET http://localhost:3000/_next/static/chunks/turbopack-Documents_snacksandsipsweb_df805113._.js → 200 (20ms, 75001B)
[2026-03-19T16:52:09.371Z] GET http://localhost:3000/_next/static/chunks/3b8a9_next_dist_71eaacc2._.js → 200 (22ms, 129895B)
[2026-03-19T16:52:09.372Z] GET http://localhost:3000/_next/static/chunks/3b8a9_next_dist_client_components_builtin_global-error_16a6d191.js → 200 (20ms, 255B)
[2026-03-19T16:52:09.372Z] GET http://localhost:3000/_next/static/chunks/Documents_snacksandsipsweb_2a95ea06._.js → 200 (24ms, 68260B)
[2026-03-19T16:52:09.372Z] GET http://localhost:3000/_next/static/chunks/Documents_snacksandsipsweb_src_app_layout_tsx_16a6d191._.js → 200 (23ms, 341B)
[2026-03-19T16:52:09.372Z] GET http://localhost:3000/_next/static/chunks/3b8a9_next_051026d0._.js → 200 (28ms, 141416B)
[2026-03-19T16:52:09.372Z] GET http://localhost:3000/_next/static/chunks/Documents_snacksandsipsweb_src_app_page_tsx_2471385e._.js → 200 (25ms, 52164B)
[2026-03-19T16:52:09.372Z] GET http://localhost:3000/_next/static/chunks/Documents_snacksandsipsweb_src_app_page_tsx_7afd8e66._.js → 200 (25ms, 327B)
[2026-03-19T16:52:09.372Z] GET https://fonts.googleapis.com/css2?family=Playfair+Display:ital,wght@0,400;0,500;0,600;0,700;1,400;1,500&family=Inter:wght@300;400;500;600&display=swap → 200 (?ms, 20018B)
[2026-03-19T16:52:09.372Z] GET http://localhost:3000/videos/HoneyOnBoard.mov → 206 (27ms, ?B)
[2026-03-19T16:52:09.372Z] GET http://localhost:3000/videos/videodrink.mov → 206 (27ms, ?B)
[2026-03-19T16:52:09.384Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (?ms, ?B)
[2026-03-19T16:52:09.384Z] GET https://fonts.gstatic.com/s/playfairdisplay/v40/nuFkD-vYSZviVYUb_rj3ij__anPXDTnogkk7yRZrPA.woff2 → 200 (?ms, ?B)
[2026-03-19T16:52:09.385Z] GET https://fonts.gstatic.com/s/playfairdisplay/v40/nuFiD-vYSZviVYUb_rj3ij__anPXDTzYgEM86xQ.woff2 → 200 (?ms, ?B)
[2026-03-19T16:52:09.385Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fcharcuterie-board-closeup.jpg&w=640&q=75 → 304 (17ms, ?B)
[2026-03-19T16:52:09.385Z] GET http://localhost:3000/_next/image?url=%2Fimages%2FJC6A0489.JPEG&w=640&q=75 → 304 (25ms, ?B)
[2026-03-19T16:52:09.385Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fvalentineboard.png&w=640&q=75 → 304 (26ms, ?B)
[2026-03-19T16:52:09.385Z] GET http://localhost:3000/_next/image?url=%2Fimages%2FJC6A0643.JPEG&w=1200&q=75 → 304 (26ms, ?B)
[2026-03-19T16:52:09.385Z] GET http://localhost:3000/_next/image?url=%2Fimages%2FBirthday%20Cake.PNG&w=256&q=75 → 304 (26ms, ?B)
[2026-03-19T16:52:09.385Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fpink-strawberry-slush.png&w=256&q=75 → 304 (26ms, ?B)
[2026-03-19T16:52:09.385Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fyellow-mango-slush.png&w=256&q=75 → 304 (26ms, ?B)
[2026-03-19T16:52:09.385Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fblue-mango-cup.png&w=256&q=75 → 304 (26ms, ?B)
[2026-03-19T16:52:09.385Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Ffrozenhotchoclate.PNG&w=256&q=75 → 304 (26ms, ?B)
[2026-03-19T16:52:09.385Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fpinacolada.PNG&w=256&q=75 → 304 (26ms, ?B)
[2026-03-19T16:52:09.386Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fdreamsicle.PNG&w=256&q=75 → 304 (26ms, ?B)
[2026-03-19T16:52:09.386Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fpineapple-habanero.png&w=256&q=75 → 304 (35ms, ?B)
[2026-03-19T16:52:09.386Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fstrawberry-kiwi-fizz.png&w=256&q=75 → 304 (35ms, ?B)
[2026-03-19T16:52:09.386Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fbajablast.PNG&w=256&q=75 → 304 (35ms, ?B)
[2026-03-19T16:52:09.386Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fpinkstarburst.PNG&w=256&q=75 → 304 (35ms, ?B)
[2026-03-19T16:52:09.386Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fkiwicoconut.PNG&w=256&q=75 → 304 (36ms, ?B)
[2026-03-19T16:52:09.386Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fblueberrylemonade.PNG&w=256&q=75 → 304 (36ms, ?B)
[2026-03-19T16:52:09.401Z] GET http://localhost:3000/videos/videodrink.mov → 206 (20ms, 29098B)
[2026-03-19T16:52:09.401Z] GET http://localhost:3000/videos/HoneyOnBoard.mov → 206 (20ms, 39453B)
[2026-03-19T16:52:09.421Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_c8c997ce._.js → 200 (14ms, 15433B)
[2026-03-19T16:52:09.421Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_e0464970._.js → 200 (14ms, 288B)
[2026-03-19T16:52:10.003Z] GET http://localhost:3000/videos/HoneyOnBoard.mov → 206 (2ms, 7641629B)
[2026-03-19T16:52:11.972Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Flavenderlemonade.PNG&w=256&q=75 → 304 (4ms, ?B)
[2026-03-19T16:52:15.188Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fspicywatermelonlimeade.PNG&w=256&q=75 → 304 (5ms, ?B)
[2026-03-19T16:52:18.413Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fmojito.PNG&w=256&q=75 → 304 (6ms, ?B)
[2026-03-19T16:52:21.630Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fcucumbermint.PNG&w=256&q=75 → 200 (6ms, 4866B)
[2026-03-19T16:52:24.854Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fpaloma.PNG&w=256&q=75 → 304 (9ms, ?B)
[2026-03-19T16:52:28.071Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Faperolspritz.PNG&w=256&q=75 → 304 (5ms, ?B)
[2026-03-19T16:52:31.296Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Forangefanta.PNG&w=256&q=75 → 304 (6ms, ?B)
[2026-03-19T16:52:34.512Z] GET http://localhost:3000/_next/image?url=%2Fimages%2FPeach%20Bellini.jpeg&w=256&q=75 → 304 (6ms, ?B)
[2026-03-19T16:52:37.675Z] GET http://localhost:3000/ → 200 (25ms, 83039B)
[2026-03-19T16:52:37.702Z] GET http://localhost:3000/_next/static/chunks/Documents_snacksandsipsweb_src_app_globals_3dde203c.css → 200 (5ms, 44718B)
[2026-03-19T16:52:37.703Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_6439aca5._.js → 200 (3ms, 671B)
[2026-03-19T16:52:37.703Z] GET http://localhost:3000/_next/static/chunks/3b8a9_next_dist_compiled_react-dom_09771519._.js → 200 (43ms, 1048468B)
[2026-03-19T16:52:37.703Z] GET http://localhost:3000/_next/static/chunks/3b8a9_next_dist_compiled_react-server-dom-turbopack_d02bf5d5._.js → 200 (15ms, 171348B)
[2026-03-19T16:52:37.703Z] GET http://localhost:3000/_next/static/chunks/3b8a9_next_dist_compiled_next-devtools_index_cb57f504.js → 200 (43ms, 816073B)
[2026-03-19T16:52:37.703Z] GET http://localhost:3000/_next/static/chunks/3b8a9_next_dist_compiled_bd962a6d._.js → 200 (15ms, 145631B)
[2026-03-19T16:52:37.703Z] GET http://localhost:3000/_next/static/chunks/3b8a9_next_dist_client_a31fcd97._.js → 200 (33ms, 634911B)
[2026-03-19T16:52:37.703Z] GET http://localhost:3000/_next/static/chunks/3b8a9_next_dist_52ea5e9f._.js → 200 (19ms, 213608B)
[2026-03-19T16:52:37.703Z] GET http://localhost:3000/_next/static/chunks/3b8a9_%40swc_helpers_cjs_c61ebb71._.js → 200 (15ms, 2026B)
[2026-03-19T16:52:37.703Z] GET http://localhost:3000/_next/static/chunks/Documents_snacksandsipsweb_a0ff3932._.js → 200 (15ms, 734B)
[2026-03-19T16:52:37.703Z] GET http://localhost:3000/_next/static/chunks/turbopack-Documents_snacksandsipsweb_df805113._.js → 200 (20ms, 75001B)
[2026-03-19T16:52:37.705Z] GET http://localhost:3000/_next/static/chunks/3b8a9_next_dist_71eaacc2._.js → 200 (21ms, 129895B)
[2026-03-19T16:52:37.705Z] GET http://localhost:3000/_next/static/chunks/3b8a9_next_dist_client_components_builtin_global-error_16a6d191.js → 200 (21ms, 255B)
[2026-03-19T16:52:37.705Z] GET http://localhost:3000/_next/static/chunks/Documents_snacksandsipsweb_2a95ea06._.js → 200 (22ms, 68260B)
[2026-03-19T16:52:37.705Z] GET http://localhost:3000/_next/static/chunks/Documents_snacksandsipsweb_src_app_layout_tsx_16a6d191._.js → 200 (22ms, 341B)
[2026-03-19T16:52:37.705Z] GET http://localhost:3000/_next/static/chunks/3b8a9_next_051026d0._.js → 200 (31ms, 141416B)
[2026-03-19T16:52:37.705Z] GET http://localhost:3000/_next/static/chunks/Documents_snacksandsipsweb_src_app_page_tsx_2471385e._.js → 200 (25ms, 52164B)
[2026-03-19T16:52:37.705Z] GET http://localhost:3000/_next/static/chunks/Documents_snacksandsipsweb_src_app_page_tsx_7afd8e66._.js → 200 (26ms, 327B)
[2026-03-19T16:52:37.705Z] GET https://fonts.googleapis.com/css2?family=Playfair+Display:ital,wght@0,400;0,500;0,600;0,700;1,400;1,500&family=Inter:wght@300;400;500;600&display=swap → 200 (?ms, 20018B)
[2026-03-19T16:52:37.705Z] GET http://localhost:3000/videos/videodrink.mov → 206 (24ms, 1077674B)
[2026-03-19T16:52:37.716Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (?ms, ?B)
[2026-03-19T16:52:37.716Z] GET https://fonts.gstatic.com/s/playfairdisplay/v40/nuFkD-vYSZviVYUb_rj3ij__anPXDTnogkk7yRZrPA.woff2 → 200 (?ms, ?B)
[2026-03-19T16:52:37.717Z] GET https://fonts.gstatic.com/s/playfairdisplay/v40/nuFiD-vYSZviVYUb_rj3ij__anPXDTzYgEM86xQ.woff2 → 200 (?ms, ?B)
[2026-03-19T16:52:37.717Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fcharcuterie-board-closeup.jpg&w=640&q=75 → 304 (18ms, ?B)
[2026-03-19T16:52:37.717Z] GET http://localhost:3000/_next/image?url=%2Fimages%2FJC6A0489.JPEG&w=640&q=75 → 304 (18ms, ?B)
[2026-03-19T16:52:37.717Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fvalentineboard.png&w=640&q=75 → 304 (19ms, ?B)
[2026-03-19T16:52:37.717Z] GET http://localhost:3000/_next/image?url=%2Fimages%2FJC6A0643.JPEG&w=1200&q=75 → 304 (19ms, ?B)
[2026-03-19T16:52:37.717Z] GET http://localhost:3000/_next/image?url=%2Fimages%2FBirthday%20Cake.PNG&w=256&q=75 → 304 (19ms, ?B)
[2026-03-19T16:52:37.717Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fpink-strawberry-slush.png&w=256&q=75 → 304 (20ms, ?B)
[2026-03-19T16:52:37.717Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fyellow-mango-slush.png&w=256&q=75 → 304 (20ms, ?B)
[2026-03-19T16:52:37.717Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fblue-mango-cup.png&w=256&q=75 → 304 (21ms, ?B)
[2026-03-19T16:52:37.717Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Ffrozenhotchoclate.PNG&w=256&q=75 → 304 (28ms, ?B)
[2026-03-19T16:52:37.717Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fpinacolada.PNG&w=256&q=75 → 304 (28ms, ?B)
[2026-03-19T16:52:37.717Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fdreamsicle.PNG&w=256&q=75 → 304 (28ms, ?B)
[2026-03-19T16:52:37.718Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fpineapple-habanero.png&w=256&q=75 → 304 (27ms, ?B)
[2026-03-19T16:52:37.718Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fstrawberry-kiwi-fizz.png&w=256&q=75 → 304 (27ms, ?B)
[2026-03-19T16:52:37.718Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fbajablast.PNG&w=256&q=75 → 304 (28ms, ?B)
[2026-03-19T16:52:37.718Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fpinkstarburst.PNG&w=256&q=75 → 304 (28ms, ?B)
[2026-03-19T16:52:37.718Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fkiwicoconut.PNG&w=256&q=75 → 304 (28ms, ?B)
[2026-03-19T16:52:37.750Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_c8c997ce._.js → 200 (16ms, 15433B)
[2026-03-19T16:52:37.750Z] GET http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_e0464970._.js → 200 (16ms, 288B)
[2026-03-19T16:52:40.920Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fblueberrylemonade.PNG&w=256&q=75 → 304 (2ms, ?B)
[2026-03-19T16:52:44.139Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Flavenderlemonade.PNG&w=256&q=75 → 304 (5ms, ?B)
[2026-03-19T16:52:47.354Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fspicywatermelonlimeade.PNG&w=256&q=75 → 304 (4ms, ?B)
[2026-03-19T16:52:50.578Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fmojito.PNG&w=256&q=75 → 304 (4ms, ?B)
[2026-03-19T16:52:53.796Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fcucumbermint.PNG&w=256&q=75 → 304 (6ms, ?B)
[2026-03-19T16:52:57.013Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Fpaloma.PNG&w=256&q=75 → 304 (5ms, ?B)
[2026-03-19T16:53:00.238Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Faperolspritz.PNG&w=256&q=75 → 304 (5ms, ?B)
[2026-03-19T16:53:03.454Z] GET http://localhost:3000/_next/image?url=%2Fimages%2Forangefanta.PNG&w=256&q=75 → 304 (5ms, ?B)
[2026-03-19T16:53:06.678Z] GET http://localhost:3000/_next/image?url=%2Fimages%2FPeach%20Bellini.jpeg&w=256&q=75 → 304 (5ms, ?B)
[2026-03-19T16:53:09.896Z] GET http://localhost:3000/_next/image?url=%2Fimages%2FShirley%20Temple.PNG&w=256&q=75 → 304 (7ms, ?B)
[2026-03-19T16:53:13.113Z] GET http://localhost:3000/_next/image?url=%2Fimages%2FPeach%20Sweet%20Tea.PNG&w=256&q=75 → 200 (4ms, 4684B)
